Frame,X,Y,Width,Height,Area,Angle,Width-S,Height-S,Altitude,center-ix,center-iy,center-ox,center-oy,M-dist,E-dist,GSD-X,GSD-Y,X-cm,Y-cm,GSD
879,3417,1153,121,126,15246,-175.0096233,3840,2160,42,1920,1080,3477.5,1216,1693.5,1563.426445,1.396694215,1.420634921,169,179,1.415
880,3418,1153,120,127,15240,-174.9929687,3840,2160,42,1920,1080,3478,1216.5,1694.5,1563.96811,1.408333333,1.409448819,169,179,1.415
881,3417,1153,121,127,15367,-174.9913695,3840,2160,42,1920,1080,3477.5,1216.5,1694,1563.470019,1.396694215,1.409448819,169,179,1.415
882,3416,1153,122,127,15494,-174.9897692,3840,2160,42,1920,1080,3477,1216.5,1693.5,1562.971929,1.385245902,1.409448819,169,179,1.415
883,3416,1153,121,127,15367,-174.988168,3840,2160,42,1920,1080,3476.5,1216.5,1693,1562.47384,1.396694215,1.409448819,169,179,1.415
884,3416,1153,121,127,15367,-174.988168,3840,2160,42,1920,1080,3476.5,1216.5,1693,1562.47384,1.396694215,1.409448819,169,179,1.415
885,3416,1153,121,127,15367,-174.988168,3840,2160,42,1920,1080,3476.5,1216.5,1693,1562.47384,1.396694215,1.409448819,169,179,1.415
886,3415,1153,121,127,15367,-174.9849624,3840,2160,42,1920,1080,3475.5,1216.5,1692,1561.477666,1.396694215,1.409448819,169,179,1.415
887,3415,1153,121,127,15367,-174.9849624,3840,2160,42,1920,1080,3475.5,1216.5,1692,1561.477666,1.396694215,1.409448819,169,179,1.415
888,3416,1153,121,127,15367,-174.988168,3840,2160,42,1920,1080,3476.5,1216.5,1693,1562.47384,1.396694215,1.409448819,169,179,1.415
889,3414,1153,122,127,15494,-174.9833581,3840,2160,42,1920,1080,3475,1216.5,1691.5,1560.97958,1.385245902,1.409448819,169,179,1.415
890,3414,1153,121,127,15367,-174.9817527,3840,2160,42,1920,1080,3474.5,1216.5,1691,1560.481496,1.396694215,1.409448819,169,179,1.415
891,3414,1153,121,127,15367,-174.9817527,3840,2160,42,1920,1080,3474.5,1216.5,1691,1560.481496,1.396694215,1.409448819,169,179,1.415
892,3413,1153,122,127,15494,-174.9801464,3840,2160,42,1920,1080,3474,1216.5,1690.5,1559.983413,1.385245902,1.409448819,169,179,1.415
893,3413,1153,121,127,15367,-174.978539,3840,2160,42,1920,1080,3473.5,1216.5,1690,1559.485332,1.396694215,1.409448819,169,179,1.415
894,3413,1153,121,127,15367,-174.978539,3840,2160,42,1920,1080,3473.5,1216.5,1690,1559.485332,1.396694215,1.409448819,169,179,1.415
895,3412,1153,122,127,15494,-174.9769305,3840,2160,42,1920,1080,3473,1216.5,1689.5,1558.987251,1.385245902,1.409448819,169,179,1.415
896,3412,1153,122,127,15494,-174.9769305,3840,2160,42,1920,1080,3473,1216.5,1689.5,1558.987251,1.385245902,1.409448819,169,179,1.415
897,3412,1153,121,127,15367,-174.9753211,3840,2160,42,1920,1080,3472.5,1216.5,1689,1558.489172,1.396694215,1.409448819,169,179,1.415
898,3412,1153,121,127,15367,-174.9753211,3840,2160,42,1920,1080,3472.5,1216.5,1689,1558.489172,1.396694215,1.409448819,169,179,1.415
899,3411,1153,122,127,15494,-174.9737106,3840,2160,42,1920,1080,3472,1216.5,1688.5,1557.991094,1.385245902,1.409448819,169,179,1.415
900,3411,1153,121,127,15367,-174.9720991,3840,2160,42,1920,1080,3471.5,1216.5,1688,1557.493018,1.396694215,1.409448819,169,179,1.415
901,3411,1153,121,127,15367,-174.9720991,3840,2160,42,1920,1080,3471.5,1216.5,1688,1557.493018,1.396694215,1.409448819,169,179,1.415
902,3411,1153,120,127,15240,-174.9704865,3840,2160,42,1920,1080,3471,1216.5,1687.5,1556.994942,1.408333333,1.409448819,169,179,1.415
903,3410,1153,121,127,15367,-174.968873,3840,2160,42,1920,1080,3470.5,1216.5,1687,1556.496868,1.396694215,1.409448819,169,179,1.415
904,3410,1153,121,127,15367,-174.968873,3840,2160,42,1920,1080,3470.5,1216.5,1687,1556.496868,1.396694215,1.409448819,169,179,1.415
905,3410,1153,121,127,15367,-174.968873,3840,2160,42,1920,1080,3470.5,1216.5,1687,1556.496868,1.396694215,1.409448819,169,179,1.415
906,3410,1153,121,127,15367,-174.968873,3840,2160,42,1920,1080,3470.5,1216.5,1687,1556.496868,1.396694215,1.409448819,169,179,1.415
907,3409,1153,121,127,15367,-174.9656427,3840,2160,42,1920,1080,3469.5,1216.5,1686,1555.500723,1.396694215,1.409448819,169,179,1.415
908,3411,1153,119,127,15113,-174.968873,3840,2160,42,1920,1080,3470.5,1216.5,1687,1556.496868,1.420168067,1.409448819,169,179,1.415
909,3409,1153,121,127,15367,-174.9656427,3840,2160,42,1920,1080,3469.5,1216.5,1686,1555.500723,1.396694215,1.409448819,169,179,1.415
910,3409,1153,121,127,15367,-174.9656427,3840,2160,42,1920,1080,3469.5,1216.5,1686,1555.500723,1.396694215,1.409448819,169,179,1.415
911,3409,1153,121,127,15367,-174.9656427,3840,2160,42,1920,1080,3469.5,1216.5,1686,1555.500723,1.396694215,1.409448819,169,179,1.415
912,3409,1152,120,127,15240,-175.0007319,3840,2160,42,1920,1080,3469,1215.5,1684.5,1554.915191,1.408333333,1.409448819,169,179,1.415
913,3409,1152,120,127,15240,-175.0007319,3840,2160,42,1920,1080,3469,1215.5,1684.5,1554.915191,1.408333333,1.409448819,169,179,1.415
914,3408,1152,122,126,15372,-175.0190865,3840,2160,42,1920,1080,3469,1215,1684,1554.871699,1.385245902,1.420634921,169,179,1.415
915,3408,1151,121,127,15367,-175.0358476,3840,2160,42,1920,1080,3468.5,1214.5,1683,1554.330242,1.396694215,1.409448819,169,179,1.415
916,3408,1151,121,127,15367,-175.0358476,3840,2160,42,1920,1080,3468.5,1214.5,1683,1554.330242,1.396694215,1.409448819,169,179,1.415
917,3407,1151,122,127,15494,-175.0342522,3840,2160,42,1920,1080,3468,1214.5,1682.5,1553.832118,1.385245902,1.409448819,169,179,1.415
918,3407,1152,122,127,15494,-174.9975188,3840,2160,42,1920,1080,3468,1215.5,1683.5,1553.918997,1.385245902,1.409448819,169,179,1.415
919,3407,1153,121,127,15367,-174.9591698,3840,2160,42,1920,1080,3467.5,1216.5,1684,1553.508449,1.396694215,1.409448819,169,179,1.415
920,3406,1154,121,128,15488,-174.9007883,3840,2160,42,1920,1080,3466.5,1218,1684.5,1552.644921,1.396694215,1.3984375,169,179,1.415
921,3406,1156,120,127,15240,-174.8440011,3840,2160,42,1920,1080,3466,1219.5,1685.5,1552.280983,1.408333333,1.409448819,169,179,1.415
922,3405,1158,121,127,15367,-174.7688045,3840,2160,42,1920,1080,3465.5,1221.5,1687,1551.964078,1.396694215,1.409448819,169,179,1.415
923,3404,1161,121,127,15367,-174.6550923,3840,2160,42,1920,1080,3464.5,1224.5,1689,1551.244823,1.396694215,1.409448819,169,179,1.415
924,3404,1164,121,127,15367,-174.544788,3840,2160,42,1920,1080,3464.5,1227.5,1692,1551.527151,1.396694215,1.409448819,169,179,1.415
925,3403,1167,121,127,15367,-174.4309412,3840,2160,42,1920,1080,3463.5,1230.5,1694,1550.819944,1.396694215,1.409448819,169,179,1.415
926,3403,1171,121,127,15367,-174.2838939,3840,2160,42,1920,1080,3463.5,1234.5,1698,1551.213235,1.396694215,1.409448819,169,179,1.415
927,3402,1175,122,127,15494,-174.1350356,3840,2160,42,1920,1080,3463,1238.5,1701.5,1551.119354,1.385245902,1.409448819,169,179,1.415
928,3402,1179,122,127,15494,-173.9880947,3840,2160,42,1920,1080,3463,1242.5,1705.5,1551.533193,1.385245902,1.409448819,169,179,1.415
929,3401,1184,121,128,15488,-173.7801816,3840,2160,42,1920,1080,3461.5,1248,1709.5,1550.627695,1.396694215,1.3984375,169,179,1.415
930,3400,1189,122,127,15494,-173.612883,3840,2160,42,1920,1080,3461,1252.5,1713.5,1550.624793,1.385245902,1.409448819,169,179,1.415
931,3400,1195,121,127,15367,-173.3905286,3840,2160,42,1920,1080,3460.5,1258.5,1719,1550.807048,1.396694215,1.409448819,169,179,1.415
932,3399,1202,121,127,15367,-173.1293447,3840,2160,42,1920,1080,3459.5,1265.5,1725,1550.635515,1.396694215,1.409448819,169,179,1.415
933,3398,1208,122,127,15494,-172.9070603,3840,2160,42,1920,1080,3459,1271.5,1730.5,1550.868547,1.385245902,1.409448819,169,179,1.415
934,3398,1214,121,127,15367,-172.684846,3840,2160,42,1920,1080,3458.5,1277.5,1736,1551.124914,1.396694215,1.409448819,169,179,1.415
935,3398,1220,121,127,15367,-172.4651299,3840,2160,42,1920,1080,3458.5,1283.5,1742,1551.900287,1.396694215,1.409448819,169,179,1.415
936,3397,1227,121,127,15367,-172.2040714,3840,2160,42,1920,1080,3457.5,1290.5,1748,1551.842937,1.396694215,1.409448819,169,179,1.415
937,3397,1233,121,127,15367,-171.9847082,3840,2160,42,1920,1080,3457.5,1296.5,1754,1552.668187,1.396694215,1.409448819,169,179,1.415
938,3397,1248,121,118,14278,-171.6013949,3840,2160,42,1920,1080,3457.5,1307,1764.5,1554.16706,1.396694215,1.516949153,169,179,1.415
939,3398,1244,121,127,15367,-171.588553,3840,2160,42,1920,1080,3458.5,1307.5,1766,1555.229404,1.396694215,1.409448819,169,179,1.415
940,3399,1249,120,127,15240,-171.4091674,3840,2160,42,1920,1080,3459,1312.5,1771.5,1556.463058,1.408333333,1.409448819,169,179,1.415
941,3398,1253,121,127,15367,-171.2608341,3840,2160,42,1920,1080,3458.5,1316.5,1775,1556.571393,1.396694215,1.409448819,169,179,1.415
942,3399,1257,120,127,15240,-171.1182052,3840,2160,42,1920,1080,3459,1320.5,1779.5,1557.67816,1.408333333,1.409448819,169,179,1.415
943,3399,1261,120,127,15240,-170.9728961,3840,2160,42,1920,1080,3459,1324.5,1783.5,1558.300757,1.408333333,1.409448819,169,179,1.415
944,3400,1264,120,127,15240,-170.8698235,3840,2160,42,1920,1080,3460,1327.5,1787.5,1559.7616,1.408333333,1.409448819,169,179,1.415
945,3400,1267,121,127,15367,-170.763999,3840,2160,42,1920,1080,3460.5,1330.5,1791,1560.733962,1.396694215,1.409448819,169,179,1.415
946,3400,1270,121,126,15246,-170.6734352,3840,2160,42,1920,1080,3460.5,1333,1793.5,1561.137166,1.396694215,1.420634921,169,179,1.415
947,3401,1272,121,127,15367,-170.5889182,3840,2160,42,1920,1080,3461.5,1335.5,1797,1562.5308,1.396694215,1.409448819,169,179,1.415
948,3401,1274,121,127,15367,-170.5165833,3840,2160,42,1920,1080,3461.5,1337.5,1799,1562.859079,1.396694215,1.409448819,169,179,1.415
949,3401,1286,121,117,14157,-170.2636527,3840,2160,42,1920,1080,3461.5,1344.5,1806,1564.027653,1.396694215,1.52991453,169,179,1.415
950,3401,1288,121,117,14157,-170.1914567,3840,2160,42,1920,1080,3461.5,1346.5,1808,1564.367124,1.396694215,1.52991453,169,179,1.415
951,3401,1289,121,118,14278,-170.1373303,3840,2160,42,1920,1080,3461.5,1348,1809.5,1564.623357,1.396694215,1.516949153,169,179,1.415
952,3401,1292,121,117,14157,-170.0471592,3840,2160,42,1920,1080,3461.5,1350.5,1812,1565.053513,1.396694215,1.52991453,169,179,1.415
953,3401,1294,121,117,14157,-169.9750581,3840,2160,42,1920,1080,3461.5,1352.5,1814,1565.400428,1.396694215,1.52991453,169,179,1.415
954,3401,1296,121,117,14157,-169.9029891,3840,2160,42,1920,1080,3461.5,1354.5,1816,1565.74982,1.396694215,1.52991453,169,179,1.415
955,3401,1298,121,117,14157,-169.8309524,3840,2160,42,1920,1080,3461.5,1356.5,1818,1566.101689,1.396694215,1.52991453,169,179,1.415
956,3401,1300,121,117,14157,-169.7589482,3840,2160,42,1920,1080,3461.5,1358.5,1820,1566.456032,1.396694215,1.52991453,169,179,1.415
957,3401,1302,120,118,14160,-169.665709,3840,2160,42,1920,1080,3461,1361,1822,1566.410546,1.408333333,1.516949153,169,179,1.415
958,3401,1295,120,127,15240,-169.7556957,3840,2160,42,1920,1080,3461,1358.5,1819.5,1565.964,1.408333333,1.409448819,169,179,1.415
959,3401,1297,121,127,15367,-169.6869766,3840,2160,42,1920,1080,3461.5,1360.5,1822,1566.812848,1.396694215,1.409448819,169,179,1.415
960,3401,1299,121,127,15367,-169.6150379,3840,2160,42,1920,1080,3461.5,1362.5,1824,1567.172135,1.396694215,1.409448819,169,179,1.415
961,3402,1301,120,127,15240,-169.5464483,3840,2160,42,1920,1080,3462,1364.5,1826.5,1568.02559,1.408333333,1.409448819,169,179,1.415
962,3402,1303,120,127,15240,-169.4745977,3840,2160,42,1920,1080,3462,1366.5,1828.5,1568.3897,1.408333333,1.409448819,169,179,1.415
963,3401,1305,121,126,15246,-169.4173778,3840,2160,42,1920,1080,3461.5,1368,1829.5,1568.172902,1.396694215,1.420634921,169,179,1.415
964,3402,1307,120,127,15240,-169.3309973,3840,2160,42,1920,1080,3462,1370.5,1832.5,1569.125314,1.408333333,1.409448819,169,179,1.415
965,3401,1309,121,127,15367,-169.255845,3840,2160,42,1920,1080,3461.5,1372.5,1834,1569.005577,1.396694215,1.409448819,169,179,1.415
966,3401,1312,120,126,15120,-169.162747,3840,2160,42,1920,1080,3461,1375,1836,1568.982473,1.408333333,1.420634921,169,179,1.415
967,3401,1315,120,126,15120,-169.0551863,3840,2160,42,1920,1080,3461,1378,1839,1569.549298,1.408333333,1.420634921,169,179,1.415
968,3400,1318,120,127,15240,-168.9227867,3840,2160,42,1920,1080,3460,1381.5,1841.5,1569.2362,1.408333333,1.409448819,169,179,1.415
969,3399,1322,121,127,15367,-168.7759789,3840,2160,42,1920,1080,3459.5,1385.5,1845,1569.519194,1.396694215,1.409448819,169,179,1.415
970,3399,1326,121,126,15246,-168.6507087,3840,2160,42,1920,1080,3459.5,1389,1848.5,1570.204206,1.396694215,1.420634921,169,179,1.415
971,3398,1330,121,126,15246,-168.5004063,3840,2160,42,1920,1080,3458.5,1393,1851.5,1570.016322,1.396694215,1.420634921,169,179,1.415
972,3398,1334,120,127,15240,-168.3358865,3840,2160,42,1920,1080,3458,1397.5,1855.5,1570.429957,1.408333333,1.409448819,169,179,1.415
973,3397,1339,121,127,15367,-168.1536059,3840,2160,42,1920,1080,3457.5,1402.5,1860,1570.959102,1.396694215,1.409448819,169,179,1.415
974,3397,1344,121,127,15367,-167.9752477,3840,2160,42,1920,1080,3457.5,1407.5,1865,1571.993162,1.396694215,1.409448819,169,179,1.415
975,3397,1349,120,127,15240,-167.7932751,3840,2160,42,1920,1080,3457,1412.5,1869.5,1572.553735,1.408333333,1.409448819,169,179,1.415
976,3397,1354,120,127,15240,-167.6153398,3840,2160,42,1920,1080,3457,1417.5,1874.5,1573.618521,1.408333333,1.409448819,169,179,1.415
977,3396,1359,121,127,15367,-167.4336886,3840,2160,42,1920,1080,3456.5,1422.5,1879,1574.210437,1.396694215,1.409448819,169,179,1.415
978,3396,1364,121,127,15367,-167.2561887,3840,2160,42,1920,1080,3456.5,1427.5,1884,1575.305843,1.396694215,1.409448819,169,179,1.415
979,3396,1368,121,127,15367,-167.1143674,3840,2160,42,1920,1080,3456.5,1431.5,1888,1576.19304,1.396694215,1.409448819,169,179,1.415
980,3397,1372,120,127,15240,-166.9768,3840,2160,42,1920,1080,3457,1435.5,1892.5,1577.577019,1.408333333,1.409448819,169,179,1.415
981,3397,1376,120,126,15120,-166.8530156,3840,2160,42,1920,1080,3457,1439,1896,1578.369412,1.408333333,1.420634921,169,179,1.415
982,3397,1379,120,127,15240,-166.7293561,3840,2160,42,1920,1080,3457,1442.5,1899.5,1579.169164,1.408333333,1.409448819,169,179,1.415
983,3398,1391,120,117,14040,-166.4908822,3840,2160,42,1920,1080,3458,1449.5,1907.5,1581.76302,1.408333333,1.52991453,169,179,1.415
984,3397,1394,121,117,14157,-166.3810047,3840,2160,42,1920,1080,3457.5,1452.5,1910,1581.980562,1.396694215,1.52991453,169,179,1.415
985,3397,1395,121,119,14399,-166.3106269,3840,2160,42,1920,1080,3457.5,1454.5,1912,1582.452685,1.396694215,1.504201681,169,179,1.415
986,3398,1389,120,126,15120,-166.4028634,3840,2160,42,1920,1080,3458,1452,1910,1582.348887,1.408333333,1.420634921,169,179,1.415
987,3398,1391,120,126,15120,-166.3324953,3840,2160,42,1920,1080,3458,1454,1912,1582.820268,1.408333333,1.420634921,169,179,1.415
988,3399,1393,119,126,14994,-166.266465,3840,2160,42,1920,1080,3458.5,1456,1914.5,1583.779735,1.420168067,1.420634921,169,179,1.415
989,3398,1394,120,126,15120,-166.2270222,3840,2160,42,1920,1080,3458,1457,1915,1583.531812,1.408333333,1.420634921,169,179,1.415
990,3398,1404,120,118,14160,-166.0163617,3840,2160,42,1920,1080,3458,1463,1921,1584.970978,1.408333333,1.516949153,169,179,1.415
991,3398,1405,120,118,14160,-165.9812889,3840,2160,42,1920,1080,3458,1464,1922,1585.212919,1.408333333,1.516949153,169,179,1.415
992,3398,1407,121,117,14157,-165.9330913,3840,2160,42,1920,1080,3458.5,1465.5,1924,1586.061947,1.396694215,1.52991453,169,179,1.415
993,3398,1408,121,117,14157,-165.8980554,3840,2160,42,1920,1080,3458.5,1466.5,1925,1586.305298,1.396694215,1.52991453,169,179,1.415
994,3399,1409,120,117,14040,-165.8674391,3840,2160,42,1920,1080,3459,1467.5,1926.5,1587.034105,1.408333333,1.52991453,169,179,1.415
995,3400,1409,119,117,13923,-165.8718453,3840,2160,42,1920,1080,3459.5,1467.5,1927,1587.518976,1.420168067,1.52991453,169,179,1.415
996,3399,1410,120,116,13920,-165.8499356,3840,2160,42,1920,1080,3459,1468,1927,1587.156262,1.408333333,1.543103448,169,179,1.415
997,3399,1410,120,117,14040,-165.8324348,3840,2160,42,1920,1080,3459,1468.5,1927.5,1587.278567,1.408333333,1.52991453,169,179,1.415
998,3398,1411,121,117,14157,-165.7930124,3840,2160,42,1920,1080,3458.5,1469.5,1928,1587.038909,1.396694215,1.52991453,169,179,1.415
999,3398,1412,120,117,14040,-165.7535781,3840,2160,42,1920,1080,3458,1470.5,1928.5,1586.800003,1.408333333,1.52991453,169,179,1.415
1000,3397,1404,121,126,15246,-165.8717258,3840,2160,42,1920,1080,3457.5,1467,1924.5,1585.457426,1.396694215,1.420634921,169,179,1.415
1001,3397,1406,120,127,15240,-165.7797095,3840,2160,42,1920,1080,3457,1469.5,1926.5,1585.584829,1.408333333,1.409448819,169,179,1.415
1002,3396,1409,120,126,15120,-165.6832409,3840,2160,42,1920,1080,3456,1472,1928,1585.231844,1.408333333,1.420634921,169,179,1.415
1003,3396,1412,120,127,15240,-165.5607345,3840,2160,42,1920,1080,3456,1475.5,1931.5,1586.100958,1.408333333,1.409448819,169,179,1.415
1004,3396,1424,120,118,14160,-165.2986758,3840,2160,42,1920,1080,3456,1483,1939,1587.98772,1.408333333,1.516949153,169,179,1.415
1005,3395,1428,121,117,14157,-165.1719816,3840,2160,42,1920,1080,3455.5,1486.5,1942,1588.396204,1.396694215,1.52991453,169,179,1.415
1006,3395,1432,121,117,14157,-165.0325908,3840,2160,42,1920,1080,3455.5,1490.5,1946,1589.424581,1.396694215,1.52991453,169,179,1.415
1007,3395,1436,120,117,14040,-164.8886854,3840,2160,42,1920,1080,3455,1494.5,1949.5,1589.979638,1.408333333,1.52991453,169,179,1.415
1008,3394,1441,121,117,14157,-164.7101336,3840,2160,42,1920,1080,3454.5,1499.5,1954,1590.808128,1.396694215,1.52991453,169,179,1.415
1009,3394,1436,120,127,15240,-164.7053833,3840,2160,42,1920,1080,3454,1499.5,1953.5,1590.325831,1.408333333,1.409448819,169,179,1.415
1010,3393,1451,121,118,14278,-164.336275,3840,2160,42,1920,1080,3453.5,1510,1963.5,1592.646304,1.396694215,1.516949153,169,179,1.415
1011,3392,1457,121,117,14157,-164.1361129,3840,2160,42,1920,1080,3452.5,1515.5,1968,1593.178113,1.396694215,1.52991453,169,179,1.415
1012,3392,1463,122,118,14396,-163.9164828,3840,2160,42,1920,1080,3453,1522,1975,1595.447586,1.385245902,1.516949153,169,179,1.415
1013,3392,1469,121,118,14278,-163.7046278,3840,2160,42,1920,1080,3452.5,1528,1980.5,1596.640301,1.396694215,1.516949153,169,179,1.415
1014,3391,1466,122,127,15494,-163.6479258,3840,2160,42,1920,1080,3452,1529.5,1981.5,1596.582052,1.385245902,1.409448819,169,179,1.415
1015,3392,1472,120,128,15360,-163.4243562,3840,2160,42,1920,1080,3452,1536,1988,1598.424224,1.408333333,1.3984375,169,179,1.415
1016,3391,1478,121,127,15367,-163.2304206,3840,2160,42,1920,1080,3451.5,1541.5,1993,1599.52321,1.396694215,1.409448819,169,179,1.415
1017,3391,1494,121,118,14278,-162.8368255,3840,2160,42,1920,1080,3451.5,1553,2004.5,1602.87905,1.396694215,1.516949153,169,179,1.415
1018,3391,1491,121,127,15367,-162.7856091,3840,2160,42,1920,1080,3451.5,1554.5,2006,1603.322332,1.396694215,1.409448819,169,179,1.415
1019,3391,1497,121,127,15367,-162.5810275,3840,2160,42,1920,1080,3451.5,1560.5,2012,1605.108252,1.396694215,1.409448819,169,179,1.415
1020,3392,1503,120,127,15240,-162.382299,3840,2160,42,1920,1080,3452,1566.5,2018.5,1607.391132,1.408333333,1.409448819,169,179,1.415
1021,3390,1509,122,127,15494,-162.1677866,3840,2160,42,1920,1080,3451,1572.5,2023.5,1608.265292,1.385245902,1.409448819,169,179,1.415
1022,3390,1515,121,127,15367,-161.9590238,3840,2160,42,1920,1080,3450.5,1578.5,2029,1609.637382,1.396694215,1.409448819,169,179,1.415
1023,3390,1522,120,127,15240,-161.7168501,3840,2160,42,1920,1080,3450,1585.5,2035.5,1611.344237,1.408333333,1.409448819,169,179,1.415
1024,3389,1529,121,127,15367,-161.4751931,3840,2160,42,1920,1080,3449.5,1592.5,2042,1613.079818,1.396694215,1.409448819,169,179,1.415
1025,3389,1536,121,128,15488,-161.2229741,3840,2160,42,1920,1080,3449.5,1600,2049.5,1615.478335,1.396694215,1.3984375,169,179,1.415
1026,3389,1544,120,127,15240,-160.9657331,3840,2160,42,1920,1080,3449,1607.5,2056.5,1617.435393,1.408333333,1.409448819,169,179,1.415
1027,3388,1561,121,118,14278,-160.5423203,3840,2160,42,1920,1080,3448.5,1620,2068.5,1621.083665,1.396694215,1.516949153,169,179,1.415
1028,3389,1569,120,118,14160,-160.282108,3840,2160,42,1920,1080,3449,1628,2077,1624.236744,1.408333333,1.516949153,169,179,1.415
1029,3388,1578,121,117,14157,-159.9943236,3840,2160,42,1920,1080,3448.5,1636.5,2085,1626.654389,1.396694215,1.52991453,169,179,1.415
1030,3388,1586,120,117,14040,-159.723896,3840,2160,42,1920,1080,3448,1644.5,2092.5,1628.939609,1.408333333,1.52991453,169,179,1.415
1031,3387,1586,121,126,15246,-159.5694318,3840,2160,42,1920,1080,3447.5,1649,2096.5,1630.035966,1.396694215,1.420634921,169,179,1.415
1032,3387,1604,120,118,14160,-159.1034253,3840,2160,42,1920,1080,3447,1663,2110,1634.508489,1.408333333,1.516949153,169,179,1.415
1033,3387,1614,120,117,14040,-158.7929642,3840,2160,42,1920,1080,3447,1672.5,2119.5,1637.921015,1.408333333,1.52991453,169,179,1.415
1034,3386,1623,121,117,14157,-158.4936429,3840,2160,42,1920,1080,3446.5,1681.5,2128,1640.732915,1.396694215,1.52991453,169,179,1.415
1035,3387,1633,120,117,14040,-158.1759516,3840,2160,42,1920,1080,3447,1691.5,2138.5,1644.889434,1.408333333,1.52991453,169,179,1.415
1036,3386,1644,120,117,14040,-157.8080169,3840,2160,42,1920,1080,3446,1702.5,2148.5,1648.084418,1.408333333,1.52991453,169,179,1.415
1037,3385,1654,120,117,14040,-157.4735701,3840,2160,42,1920,1080,3445,1712.5,2157.5,1650.963734,1.408333333,1.52991453,169,179,1.415
1038,3385,1665,120,117,14040,-157.1218498,3840,2160,42,1920,1080,3445,1723.5,2168.5,1655.209126,1.408333333,1.52991453,169,179,1.415
1039,3384,1677,120,117,14040,-156.7265842,3840,2160,42,1920,1080,3444,1735.5,2179.5,1658.992541,1.408333333,1.52991453,169,179,1.415
1040,3384,1688,120,117,14040,-156.3785117,3840,2160,42,1920,1080,3444,1746.5,2190.5,1663.369547,1.408333333,1.52991453,169,179,1.415
1041,3383,1699,121,118,14278,-156.0096019,3840,2160,42,1920,1080,3443.5,1758,2201.5,1667.553972,1.396694215,1.516949153,169,179,1.415
1042,3390,1714,114,114,12996,-155.652236,3840,2160,42,1920,1080,3447,1771,2218,1676.069808,1.48245614,1.570175439,169,179,1.415
1043,3390,1725,113,109,12317,-155.3809589,3840,2160,42,1920,1080,3446.5,1779.5,2226,1679.137427,1.495575221,1.642201835,169,179,1.415
1044,3389,1737,114,114,12996,-154.9255807,3840,2160,42,1920,1080,3446,1794,2240,1684.776543,1.48245614,1.570175439,169,179,1.415
1045,3389,1749,114,114,12996,-154.5570625,3840,2160,42,1920,1080,3446,1806,2252,1689.897038,1.48245614,1.570175439,169,179,1.415
1046,3389,1761,114,114,12996,-154.190786,3840,2160,42,1920,1080,3446,1818,2264,1695.087018,1.48245614,1.570175439,169,179,1.415
1047,3389,1772,115,109,12535,-153.9401097,3840,2160,42,1920,1080,3446.5,1826.5,2273,1699.254101,1.469565217,1.642201835,169,179,1.415
1048,3388,1785,114,114,12996,-153.4499792,3840,2160,42,1920,1080,3445,1842,2287,1704.778285,1.48245614,1.570175439,169,179,1.415
1049,3388,1797,114,115,13110,-153.0754036,3840,2160,42,1920,1080,3445,1854.5,2299.5,1710.402073,1.48245614,1.556521739,169,179,1.415
1050,3388,1808,115,108,12420,-152.8594692,3840,2160,42,1920,1080,3445.5,1862,2307.5,1714.25618,1.469565217,1.657407407,169,179,1.415
1051,3388,1819,116,115,13340,-152.4375656,3840,2160,42,1920,1080,3446,1876.5,2322.5,1721.362324,1.456896552,1.556521739,169,179,1.415
1052,3389,1830,115,108,12420,-152.2244455,3840,2160,42,1920,1080,3446.5,1884,2330.5,1725.287875,1.469565217,1.657407407,169,179,1.415
1053,3390,1840,114,108,12312,-151.9391993,3840,2160,42,1920,1080,3447,1894,2341,1730.411801,1.48245614,1.657407407,169,179,1.415
1054,3391,1850,113,108,12204,-151.6556444,3840,2160,42,1920,1080,3447.5,1904,2351.5,1735.578362,1.495575221,1.657407407,169,179,1.415
1055,3392,1859,113,108,12204,-151.4105552,3840,2160,42,1920,1080,3448.5,1913,2361.5,1740.747325,1.495575221,1.657407407,169,179,1.415
1056,3392,1868,113,108,12204,-151.1510877,3840,2160,42,1920,1080,3448.5,1922,2370.5,1745.07199,1.495575221,1.657407407,169,179,1.415
1057,3393,1877,113,108,12204,-150.9088319,3840,2160,42,1920,1080,3449.5,1931,2380.5,1750.306045,1.495575221,1.657407407,169,179,1.415
1058,3393,1886,115,108,12420,-150.6680249,3840,2160,42,1920,1080,3450.5,1940,2390.5,1755.571203,1.469565217,1.657407407,169,179,1.415
1059,3394,1894,114,108,12312,-150.448944,3840,2160,42,1920,1080,3451,1948,2399,1759.938919,1.48245614,1.657407407,169,179,1.415
1060,3396,1902,113,107,12091,-150.2611585,3840,2160,42,1920,1080,3452.5,1955.5,2408,1764.952266,1.495575221,1.672897196,169,179,1.415
1061,3396,1909,114,108,12312,-150.058282,3840,2160,42,1920,1080,3453,1963,2416,1769.117859,1.48245614,1.657407407,169,179,1.415
1062,3397,1916,114,108,12312,-149.8784418,3840,2160,42,1920,1080,3454,1970,2424,1773.486961,1.48245614,1.657407407,169,179,1.415
1063,3398,1923,114,114,12996,-149.6160846,3840,2160,42,1920,1080,3455,1980,2435,1779.38894,1.48245614,1.570175439,169,179,1.415
1064,3399,1929,113,114,12882,-149.4578728,3840,2160,42,1920,1080,3455.5,1986,2441.5,1782.861815,1.495575221,1.570175439,169,179,1.415
