Frame,X,Y,Width,Height,Area,Angle,Width-S,Height-S,Height-D,center-ix,center-iy,center-ox,center-oy,M-dist,E-dist,X-cm,Y-cm
855,3423,1154,122,127,15494,-174.975725,3840,2160,42,1920,1080,3484,1217.5,1701.5,1570.032563,169,179
856,3423,1154,122,127,15494,-174.975725,3840,2160,42,1920,1080,3484,1217.5,1701.5,1570.032563,169,179
857,3423,1154,122,127,15494,-174.975725,3840,2160,42,1920,1080,3484,1217.5,1701.5,1570.032563,169,179
858,3423,1154,122,127,15494,-174.975725,3840,2160,42,1920,1080,3484,1217.5,1701.5,1570.032563,169,179
859,3423,1154,121,127,15367,-174.9741265,3840,2160,42,1920,1080,3483.5,1217.5,1701,1569.534485,169,179
860,3422,1154,122,127,15494,-174.972527,3840,2160,42,1920,1080,3483,1217.5,1700.5,1569.036408,169,179
861,3422,1153,121,128,15488,-174.9891207,3840,2160,42,1920,1080,3482.5,1217,1699.5,1568.494581,169,179
862,3422,1153,122,127,15494,-175.008905,3840,2160,42,1920,1080,3483,1216.5,1699.5,1568.949091,169,179
863,3422,1153,122,128,15616,-174.9907155,3840,2160,42,1920,1080,3483,1217,1700,1568.99267,169,179
864,3422,1153,122,128,15616,-174.9907155,3840,2160,42,1920,1080,3483,1217,1700,1568.99267,169,179
865,3421,1153,122,127,15494,-175.0057259,3840,2160,42,1920,1080,3482,1216.5,1698.5,1567.952885,169,179
866,3421,1153,122,127,15494,-175.0057259,3840,2160,42,1920,1080,3482,1216.5,1698.5,1567.952885,169,179
867,3421,1153,122,127,15494,-175.0057259,3840,2160,42,1920,1080,3482,1216.5,1698.5,1567.952885,169,179
868,3421,1153,122,127,15494,-175.0057259,3840,2160,42,1920,1080,3482,1216.5,1698.5,1567.952885,169,179
869,3420,1153,121,127,15367,-175.0009495,3840,2160,42,1920,1080,3480.5,1216.5,1697,1566.458585,169,179
870,3420,1153,122,127,15494,-175.0025427,3840,2160,42,1920,1080,3481,1216.5,1697.5,1566.956684,169,179
871,3420,1153,121,127,15367,-175.0009495,3840,2160,42,1920,1080,3480.5,1216.5,1697,1566.458585,169,179
872,3419,1153,122,127,15494,-174.9993554,3840,2160,42,1920,1080,3480,1216.5,1696.5,1565.960488,169,179
873,3419,1153,121,127,15367,-174.9977603,3840,2160,42,1920,1080,3479.5,1216.5,1696,1565.462392,169,179
874,3419,1153,121,127,15367,-174.9977603,3840,2160,42,1920,1080,3479.5,1216.5,1696,1565.462392,169,179
875,3418,1153,121,127,15367,-174.9945669,3840,2160,42,1920,1080,3478.5,1216.5,1695,1564.466203,169,179
876,3418,1153,121,127,15367,-174.9945669,3840,2160,42,1920,1080,3478.5,1216.5,1695,1564.466203,169,179
877,3418,1153,121,127,15367,-174.9945669,3840,2160,42,1920,1080,3478.5,1216.5,1695,1564.466203,169,179
878,3418,1153,121,126,15246,-175.0128092,3840,2160,42,1920,1080,3478.5,1216,1694.5,1564.422657,169,179
879,3417,1153,121,126,15246,-175.0096233,3840,2160,42,1920,1080,3477.5,1216,1693.5,1563.426445,169,179
880,3418,1153,120,127,15240,-174.9929687,3840,2160,42,1920,1080,3478,1216.5,1694.5,1563.96811,169,179
881,3417,1153,121,127,15367,-174.9913695,3840,2160,42,1920,1080,3477.5,1216.5,1694,1563.470019,169,179
882,3416,1153,122,127,15494,-174.9897692,3840,2160,42,1920,1080,3477,1216.5,1693.5,1562.971929,169,179
883,3416,1153,121,127,15367,-174.988168,3840,2160,42,1920,1080,3476.5,1216.5,1693,1562.47384,169,179
884,3416,1153,121,127,15367,-174.988168,3840,2160,42,1920,1080,3476.5,1216.5,1693,1562.47384,169,179
885,3416,1153,121,127,15367,-174.988168,3840,2160,42,1920,1080,3476.5,1216.5,1693,1562.47384,169,179
886,3415,1153,121,127,15367,-174.9849624,3840,2160,42,1920,1080,3475.5,1216.5,1692,1561.477666,169,179
887,3415,1153,121,127,15367,-174.9849624,3840,2160,42,1920,1080,3475.5,1216.5,1692,1561.477666,169,179
888,3416,1153,121,127,15367,-174.988168,3840,2160,42,1920,1080,3476.5,1216.5,1693,1562.47384,169,179
889,3414,1153,122,127,15494,-174.9833581,3840,2160,42,1920,1080,3475,1216.5,1691.5,1560.97958,169,179
890,3414,1153,121,127,15367,-174.9817527,3840,2160,42,1920,1080,3474.5,1216.5,1691,1560.481496,169,179
891,3414,1153,121,127,15367,-174.9817527,3840,2160,42,1920,1080,3474.5,1216.5,1691,1560.481496,169,179
892,3413,1153,122,127,15494,-174.9801464,3840,2160,42,1920,1080,3474,1216.5,1690.5,1559.983413,169,179
893,3413,1153,121,127,15367,-174.978539,3840,2160,42,1920,1080,3473.5,1216.5,1690,1559.485332,169,179
894,3413,1153,121,127,15367,-174.978539,3840,2160,42,1920,1080,3473.5,1216.5,1690,1559.485332,169,179
895,3412,1153,122,127,15494,-174.9769305,3840,2160,42,1920,1080,3473,1216.5,1689.5,1558.987251,169,179
896,3412,1153,122,127,15494,-174.9769305,3840,2160,42,1920,1080,3473,1216.5,1689.5,1558.987251,169,179
897,3412,1153,121,127,15367,-174.9753211,3840,2160,42,1920,1080,3472.5,1216.5,1689,1558.489172,169,179
898,3412,1153,121,127,15367,-174.9753211,3840,2160,42,1920,1080,3472.5,1216.5,1689,1558.489172,169,179
899,3411,1153,122,127,15494,-174.9737106,3840,2160,42,1920,1080,3472,1216.5,1688.5,1557.991094,169,179
900,3411,1153,121,127,15367,-174.9720991,3840,2160,42,1920,1080,3471.5,1216.5,1688,1557.493018,169,179
901,3411,1153,121,127,15367,-174.9720991,3840,2160,42,1920,1080,3471.5,1216.5,1688,1557.493018,169,179
902,3411,1153,120,127,15240,-174.9704865,3840,2160,42,1920,1080,3471,1216.5,1687.5,1556.994942,169,179
903,3410,1153,121,127,15367,-174.968873,3840,2160,42,1920,1080,3470.5,1216.5,1687,1556.496868,169,179
904,3410,1153,121,127,15367,-174.968873,3840,2160,42,1920,1080,3470.5,1216.5,1687,1556.496868,169,179
905,3410,1153,121,127,15367,-174.968873,3840,2160,42,1920,1080,3470.5,1216.5,1687,1556.496868,169,179
906,3410,1153,121,127,15367,-174.968873,3840,2160,42,1920,1080,3470.5,1216.5,1687,1556.496868,169,179
907,3409,1153,121,127,15367,-174.9656427,3840,2160,42,1920,1080,3469.5,1216.5,1686,1555.500723,169,179
908,3411,1153,119,127,15113,-174.968873,3840,2160,42,1920,1080,3470.5,1216.5,1687,1556.496868,169,179
909,3409,1153,121,127,15367,-174.9656427,3840,2160,42,1920,1080,3469.5,1216.5,1686,1555.500723,169,179
910,3409,1153,121,127,15367,-174.9656427,3840,2160,42,1920,1080,3469.5,1216.5,1686,1555.500723,169,179
911,3409,1153,121,127,15367,-174.9656427,3840,2160,42,1920,1080,3469.5,1216.5,1686,1555.500723,169,179
912,3409,1152,120,127,15240,-175.0007319,3840,2160,42,1920,1080,3469,1215.5,1684.5,1554.915191,169,179
913,3409,1152,120,127,15240,-175.0007319,3840,2160,42,1920,1080,3469,1215.5,1684.5,1554.915191,169,179
914,3408,1152,122,126,15372,-175.0190865,3840,2160,42,1920,1080,3469,1215,1684,1554.871699,169,179
915,3408,1151,121,127,15367,-175.0358476,3840,2160,42,1920,1080,3468.5,1214.5,1683,1554.330242,169,179
916,3408,1151,121,127,15367,-175.0358476,3840,2160,42,1920,1080,3468.5,1214.5,1683,1554.330242,169,179
917,3407,1151,122,127,15494,-175.0342522,3840,2160,42,1920,1080,3468,1214.5,1682.5,1553.832118,169,179
918,3407,1152,122,127,15494,-174.9975188,3840,2160,42,1920,1080,3468,1215.5,1683.5,1553.918997,169,179
919,3407,1153,121,127,15367,-174.9591698,3840,2160,42,1920,1080,3467.5,1216.5,1684,1553.508449,169,179
920,3406,1154,121,128,15488,-174.9007883,3840,2160,42,1920,1080,3466.5,1218,1684.5,1552.644921,169,179
921,3406,1156,120,127,15240,-174.8440011,3840,2160,42,1920,1080,3466,1219.5,1685.5,1552.280983,169,179
922,3405,1158,121,127,15367,-174.7688045,3840,2160,42,1920,1080,3465.5,1221.5,1687,1551.964078,169,179
923,3404,1161,121,127,15367,-174.6550923,3840,2160,42,1920,1080,3464.5,1224.5,1689,1551.244823,169,179
924,3404,1164,121,127,15367,-174.544788,3840,2160,42,1920,1080,3464.5,1227.5,1692,1551.527151,169,179
925,3403,1167,121,127,15367,-174.4309412,3840,2160,42,1920,1080,3463.5,1230.5,1694,1550.819944,169,179
926,3403,1171,121,127,15367,-174.2838939,3840,2160,42,1920,1080,3463.5,1234.5,1698,1551.213235,169,179
927,3402,1175,122,127,15494,-174.1350356,3840,2160,42,1920,1080,3463,1238.5,1701.5,1551.119354,169,179
928,3402,1179,122,127,15494,-173.9880947,3840,2160,42,1920,1080,3463,1242.5,1705.5,1551.533193,169,179
929,3401,1184,121,128,15488,-173.7801816,3840,2160,42,1920,1080,3461.5,1248,1709.5,1550.627695,169,179
930,3400,1189,122,127,15494,-173.612883,3840,2160,42,1920,1080,3461,1252.5,1713.5,1550.624793,169,179
931,3400,1195,121,127,15367,-173.3905286,3840,2160,42,1920,1080,3460.5,1258.5,1719,1550.807048,169,179
932,3399,1202,121,127,15367,-173.1293447,3840,2160,42,1920,1080,3459.5,1265.5,1725,1550.635515,169,179
933,3398,1208,122,127,15494,-172.9070603,3840,2160,42,1920,1080,3459,1271.5,1730.5,1550.868547,169,179
934,3398,1214,121,127,15367,-172.684846,3840,2160,42,1920,1080,3458.5,1277.5,1736,1551.124914,169,179
935,3398,1220,121,127,15367,-172.4651299,3840,2160,42,1920,1080,3458.5,1283.5,1742,1551.900287,169,179
936,3397,1227,121,127,15367,-172.2040714,3840,2160,42,1920,1080,3457.5,1290.5,1748,1551.842937,169,179
937,3397,1233,121,127,15367,-171.9847082,3840,2160,42,1920,1080,3457.5,1296.5,1754,1552.668187,169,179
938,3397,1248,121,118,14278,-171.6013949,3840,2160,42,1920,1080,3457.5,1307,1764.5,1554.16706,169,179
939,3398,1244,121,127,15367,-171.588553,3840,2160,42,1920,1080,3458.5,1307.5,1766,1555.229404,169,179
940,3399,1249,120,127,15240,-171.4091674,3840,2160,42,1920,1080,3459,1312.5,1771.5,1556.463058,169,179
941,3398,1253,121,127,15367,-171.2608341,3840,2160,42,1920,1080,3458.5,1316.5,1775,1556.571393,169,179
942,3399,1257,120,127,15240,-171.1182052,3840,2160,42,1920,1080,3459,1320.5,1779.5,1557.67816,169,179
943,3399,1261,120,127,15240,-170.9728961,3840,2160,42,1920,1080,3459,1324.5,1783.5,1558.300757,169,179
944,3400,1264,120,127,15240,-170.8698235,3840,2160,42,1920,1080,3460,1327.5,1787.5,1559.7616,169,179
945,3400,1267,121,127,15367,-170.763999,3840,2160,42,1920,1080,3460.5,1330.5,1791,1560.733962,169,179
946,3400,1270,121,126,15246,-170.6734352,3840,2160,42,1920,1080,3460.5,1333,1793.5,1561.137166,169,179
947,3401,1272,121,127,15367,-170.5889182,3840,2160,42,1920,1080,3461.5,1335.5,1797,1562.5308,169,179
948,3401,1274,121,127,15367,-170.5165833,3840,2160,42,1920,1080,3461.5,1337.5,1799,1562.859079,169,179
949,3401,1286,121,117,14157,-170.2636527,3840,2160,42,1920,1080,3461.5,1344.5,1806,1564.027653,169,179
950,3401,1288,121,117,14157,-170.1914567,3840,2160,42,1920,1080,3461.5,1346.5,1808,1564.367124,169,179
951,3401,1289,121,118,14278,-170.1373303,3840,2160,42,1920,1080,3461.5,1348,1809.5,1564.623357,169,179
952,3401,1292,121,117,14157,-170.0471592,3840,2160,42,1920,1080,3461.5,1350.5,1812,1565.053513,169,179
953,3401,1294,121,117,14157,-169.9750581,3840,2160,42,1920,1080,3461.5,1352.5,1814,1565.400428,169,179
954,3401,1296,121,117,14157,-169.9029891,3840,2160,42,1920,1080,3461.5,1354.5,1816,1565.74982,169,179
955,3401,1298,121,117,14157,-169.8309524,3840,2160,42,1920,1080,3461.5,1356.5,1818,1566.101689,169,179
956,3401,1300,121,117,14157,-169.7589482,3840,2160,42,1920,1080,3461.5,1358.5,1820,1566.456032,169,179
957,3401,1302,120,118,14160,-169.665709,3840,2160,42,1920,1080,3461,1361,1822,1566.410546,169,179
958,3401,1295,120,127,15240,-169.7556957,3840,2160,42,1920,1080,3461,1358.5,1819.5,1565.964,169,179
959,3401,1297,121,127,15367,-169.6869766,3840,2160,42,1920,1080,3461.5,1360.5,1822,1566.812848,169,179
960,3401,1299,121,127,15367,-169.6150379,3840,2160,42,1920,1080,3461.5,1362.5,1824,1567.172135,169,179
961,3402,1301,120,127,15240,-169.5464483,3840,2160,42,1920,1080,3462,1364.5,1826.5,1568.02559,169,179
962,3402,1303,120,127,15240,-169.4745977,3840,2160,42,1920,1080,3462,1366.5,1828.5,1568.3897,169,179
963,3401,1305,121,126,15246,-169.4173778,3840,2160,42,1920,1080,3461.5,1368,1829.5,1568.172902,169,179
964,3402,1307,120,127,15240,-169.3309973,3840,2160,42,1920,1080,3462,1370.5,1832.5,1569.125314,169,179
965,3401,1309,121,127,15367,-169.255845,3840,2160,42,1920,1080,3461.5,1372.5,1834,1569.005577,169,179
966,3401,1312,120,126,15120,-169.162747,3840,2160,42,1920,1080,3461,1375,1836,1568.982473,169,179
967,3401,1315,120,126,15120,-169.0551863,3840,2160,42,1920,1080,3461,1378,1839,1569.549298,169,179
968,3400,1318,120,127,15240,-168.9227867,3840,2160,42,1920,1080,3460,1381.5,1841.5,1569.2362,169,179
969,3399,1322,121,127,15367,-168.7759789,3840,2160,42,1920,1080,3459.5,1385.5,1845,1569.519194,169,179
970,3399,1326,121,126,15246,-168.6507087,3840,2160,42,1920,1080,3459.5,1389,1848.5,1570.204206,169,179
971,3398,1330,121,126,15246,-168.5004063,3840,2160,42,1920,1080,3458.5,1393,1851.5,1570.016322,169,179
972,3398,1334,120,127,15240,-168.3358865,3840,2160,42,1920,1080,3458,1397.5,1855.5,1570.429957,169,179
973,3397,1339,121,127,15367,-168.1536059,3840,2160,42,1920,1080,3457.5,1402.5,1860,1570.959102,169,179
974,3397,1344,121,127,15367,-167.9752477,3840,2160,42,1920,1080,3457.5,1407.5,1865,1571.993162,169,179
975,3397,1349,120,127,15240,-167.7932751,3840,2160,42,1920,1080,3457,1412.5,1869.5,1572.553735,169,179
976,3397,1354,120,127,15240,-167.6153398,3840,2160,42,1920,1080,3457,1417.5,1874.5,1573.618521,169,179
977,3396,1359,121,127,15367,-167.4336886,3840,2160,42,1920,1080,3456.5,1422.5,1879,1574.210437,169,179
978,3396,1364,121,127,15367,-167.2561887,3840,2160,42,1920,1080,3456.5,1427.5,1884,1575.305843,169,179
979,3396,1368,121,127,15367,-167.1143674,3840,2160,42,1920,1080,3456.5,1431.5,1888,1576.19304,169,179
980,3397,1372,120,127,15240,-166.9768,3840,2160,42,1920,1080,3457,1435.5,1892.5,1577.577019,169,179
981,3397,1376,120,126,15120,-166.8530156,3840,2160,42,1920,1080,3457,1439,1896,1578.369412,169,179
982,3397,1379,120,127,15240,-166.7293561,3840,2160,42,1920,1080,3457,1442.5,1899.5,1579.169164,169,179
983,3398,1391,120,117,14040,-166.4908822,3840,2160,42,1920,1080,3458,1449.5,1907.5,1581.76302,169,179
984,3397,1394,121,117,14157,-166.3810047,3840,2160,42,1920,1080,3457.5,1452.5,1910,1581.980562,169,179
985,3397,1395,121,119,14399,-166.3106269,3840,2160,42,1920,1080,3457.5,1454.5,1912,1582.452685,169,179
986,3398,1389,120,126,15120,-166.4028634,3840,2160,42,1920,1080,3458,1452,1910,1582.348887,169,179
987,3398,1391,120,126,15120,-166.3324953,3840,2160,42,1920,1080,3458,1454,1912,1582.820268,169,179
988,3399,1393,119,126,14994,-166.266465,3840,2160,42,1920,1080,3458.5,1456,1914.5,1583.779735,169,179
989,3398,1394,120,126,15120,-166.2270222,3840,2160,42,1920,1080,3458,1457,1915,1583.531812,169,179
990,3398,1404,120,118,14160,-166.0163617,3840,2160,42,1920,1080,3458,1463,1921,1584.970978,169,179
991,3398,1405,120,118,14160,-165.9812889,3840,2160,42,1920,1080,3458,1464,1922,1585.212919,169,179
992,3398,1407,121,117,14157,-165.9330913,3840,2160,42,1920,1080,3458.5,1465.5,1924,1586.061947,169,179
993,3398,1408,121,117,14157,-165.8980554,3840,2160,42,1920,1080,3458.5,1466.5,1925,1586.305298,169,179
994,3399,1409,120,117,14040,-165.8674391,3840,2160,42,1920,1080,3459,1467.5,1926.5,1587.034105,169,179
995,3400,1409,119,117,13923,-165.8718453,3840,2160,42,1920,1080,3459.5,1467.5,1927,1587.518976,169,179
996,3399,1410,120,116,13920,-165.8499356,3840,2160,42,1920,1080,3459,1468,1927,1587.156262,169,179
997,3399,1410,120,117,14040,-165.8324348,3840,2160,42,1920,1080,3459,1468.5,1927.5,1587.278567,169,179
998,3398,1411,121,117,14157,-165.7930124,3840,2160,42,1920,1080,3458.5,1469.5,1928,1587.038909,169,179
999,3398,1412,120,117,14040,-165.7535781,3840,2160,42,1920,1080,3458,1470.5,1928.5,1586.800003,169,179
1000,3397,1404,121,126,15246,-165.8717258,3840,2160,42,1920,1080,3457.5,1467,1924.5,1585.457426,169,179
1001,3397,1406,120,127,15240,-165.7797095,3840,2160,42,1920,1080,3457,1469.5,1926.5,1585.584829,169,179
1002,3396,1409,120,126,15120,-165.6832409,3840,2160,42,1920,1080,3456,1472,1928,1585.231844,169,179
1003,3396,1412,120,127,15240,-165.5607345,3840,2160,42,1920,1080,3456,1475.5,1931.5,1586.100958,169,179
1004,3396,1424,120,118,14160,-165.2986758,3840,2160,42,1920,1080,3456,1483,1939,1587.98772,169,179
1005,3395,1428,121,117,14157,-165.1719816,3840,2160,42,1920,1080,3455.5,1486.5,1942,1588.396204,169,179
1006,3395,1432,121,117,14157,-165.0325908,3840,2160,42,1920,1080,3455.5,1490.5,1946,1589.424581,169,179
1007,3395,1436,120,117,14040,-164.8886854,3840,2160,42,1920,1080,3455,1494.5,1949.5,1589.979638,169,179
1008,3394,1441,121,117,14157,-164.7101336,3840,2160,42,1920,1080,3454.5,1499.5,1954,1590.808128,169,179
1009,3394,1436,120,127,15240,-164.7053833,3840,2160,42,1920,1080,3454,1499.5,1953.5,1590.325831,169,179
1010,3393,1451,121,118,14278,-164.336275,3840,2160,42,1920,1080,3453.5,1510,1963.5,1592.646304,169,179
1011,3392,1457,121,117,14157,-164.1361129,3840,2160,42,1920,1080,3452.5,1515.5,1968,1593.178113,169,179
1012,3392,1463,122,118,14396,-163.9164828,3840,2160,42,1920,1080,3453,1522,1975,1595.447586,169,179
1013,3392,1469,121,118,14278,-163.7046278,3840,2160,42,1920,1080,3452.5,1528,1980.5,1596.640301,169,179
1014,3391,1466,122,127,15494,-163.6479258,3840,2160,42,1920,1080,3452,1529.5,1981.5,1596.582052,169,179
1015,3392,1472,120,128,15360,-163.4243562,3840,2160,42,1920,1080,3452,1536,1988,1598.424224,169,179
1016,3391,1478,121,127,15367,-163.2304206,3840,2160,42,1920,1080,3451.5,1541.5,1993,1599.52321,169,179
1017,3391,1494,121,118,14278,-162.8368255,3840,2160,42,1920,1080,3451.5,1553,2004.5,1602.87905,169,179
1018,3391,1491,121,127,15367,-162.7856091,3840,2160,42,1920,1080,3451.5,1554.5,2006,1603.322332,169,179
1019,3391,1497,121,127,15367,-162.5810275,3840,2160,42,1920,1080,3451.5,1560.5,2012,1605.108252,169,179
1020,3392,1503,120,127,15240,-162.382299,3840,2160,42,1920,1080,3452,1566.5,2018.5,1607.391132,169,179
1021,3390,1509,122,127,15494,-162.1677866,3840,2160,42,1920,1080,3451,1572.5,2023.5,1608.265292,169,179
1022,3390,1515,121,127,15367,-161.9590238,3840,2160,42,1920,1080,3450.5,1578.5,2029,1609.637382,169,179
1023,3390,1522,120,127,15240,-161.7168501,3840,2160,42,1920,1080,3450,1585.5,2035.5,1611.344237,169,179
1024,3389,1529,121,127,15367,-161.4751931,3840,2160,42,1920,1080,3449.5,1592.5,2042,1613.079818,169,179
1025,3389,1536,121,128,15488,-161.2229741,3840,2160,42,1920,1080,3449.5,1600,2049.5,1615.478335,169,179
1026,3389,1544,120,127,15240,-160.9657331,3840,2160,42,1920,1080,3449,1607.5,2056.5,1617.435393,169,179
1027,3388,1561,121,118,14278,-160.5423203,3840,2160,42,1920,1080,3448.5,1620,2068.5,1621.083665,169,179
1028,3389,1569,120,118,14160,-160.282108,3840,2160,42,1920,1080,3449,1628,2077,1624.236744,169,179
1029,3388,1578,121,117,14157,-159.9943236,3840,2160,42,1920,1080,3448.5,1636.5,2085,1626.654389,169,179
1030,3388,1586,120,117,14040,-159.723896,3840,2160,42,1920,1080,3448,1644.5,2092.5,1628.939609,169,179
1031,3387,1586,121,126,15246,-159.5694318,3840,2160,42,1920,1080,3447.5,1649,2096.5,1630.035966,169,179
1032,3387,1604,120,118,14160,-159.1034253,3840,2160,42,1920,1080,3447,1663,2110,1634.508489,169,179
1033,3387,1614,120,117,14040,-158.7929642,3840,2160,42,1920,1080,3447,1672.5,2119.5,1637.921015,169,179
1034,3386,1623,121,117,14157,-158.4936429,3840,2160,42,1920,1080,3446.5,1681.5,2128,1640.732915,169,179
1035,3387,1633,120,117,14040,-158.1759516,3840,2160,42,1920,1080,3447,1691.5,2138.5,1644.889434,169,179
1036,3386,1644,120,117,14040,-157.8080169,3840,2160,42,1920,1080,3446,1702.5,2148.5,1648.084418,169,179
1037,3385,1654,120,117,14040,-157.4735701,3840,2160,42,1920,1080,3445,1712.5,2157.5,1650.963734,169,179
1038,3385,1665,120,117,14040,-157.1218498,3840,2160,42,1920,1080,3445,1723.5,2168.5,1655.209126,169,179
1039,3384,1677,120,117,14040,-156.7265842,3840,2160,42,1920,1080,3444,1735.5,2179.5,1658.992541,169,179
1040,3384,1688,120,117,14040,-156.3785117,3840,2160,42,1920,1080,3444,1746.5,2190.5,1663.369547,169,179
1041,3383,1699,121,118,14278,-156.0096019,3840,2160,42,1920,1080,3443.5,1758,2201.5,1667.553972,169,179
1042,3390,1714,114,114,12996,-155.652236,3840,2160,42,1920,1080,3447,1771,2218,1676.069808,169,179
1043,3390,1725,113,109,12317,-155.3809589,3840,2160,42,1920,1080,3446.5,1779.5,2226,1679.137427,169,179
1044,3389,1737,114,114,12996,-154.9255807,3840,2160,42,1920,1080,3446,1794,2240,1684.776543,169,179
1045,3389,1749,114,114,12996,-154.5570625,3840,2160,42,1920,1080,3446,1806,2252,1689.897038,169,179
1046,3389,1761,114,114,12996,-154.190786,3840,2160,42,1920,1080,3446,1818,2264,1695.087018,169,179
1047,3389,1772,115,109,12535,-153.9401097,3840,2160,42,1920,1080,3446.5,1826.5,2273,1699.254101,169,179
1048,3388,1785,114,114,12996,-153.4499792,3840,2160,42,1920,1080,3445,1842,2287,1704.778285,169,179
1049,3388,1797,114,115,13110,-153.0754036,3840,2160,42,1920,1080,3445,1854.5,2299.5,1710.402073,169,179
1050,3388,1808,115,108,12420,-152.8594692,3840,2160,42,1920,1080,3445.5,1862,2307.5,1714.25618,169,179
1051,3388,1819,116,115,13340,-152.4375656,3840,2160,42,1920,1080,3446,1876.5,2322.5,1721.362324,169,179
1052,3389,1830,115,108,12420,-152.2244455,3840,2160,42,1920,1080,3446.5,1884,2330.5,1725.287875,169,179
1053,3390,1840,114,108,12312,-151.9391993,3840,2160,42,1920,1080,3447,1894,2341,1730.411801,169,179
1054,3391,1850,113,108,12204,-151.6556444,3840,2160,42,1920,1080,3447.5,1904,2351.5,1735.578362,169,179
1055,3392,1859,113,108,12204,-151.4105552,3840,2160,42,1920,1080,3448.5,1913,2361.5,1740.747325,169,179
1056,3392,1868,113,108,12204,-151.1510877,3840,2160,42,1920,1080,3448.5,1922,2370.5,1745.07199,169,179
1057,3393,1877,113,108,12204,-150.9088319,3840,2160,42,1920,1080,3449.5,1931,2380.5,1750.306045,169,179
1058,3393,1886,115,108,12420,-150.6680249,3840,2160,42,1920,1080,3450.5,1940,2390.5,1755.571203,169,179
1059,3394,1894,114,108,12312,-150.448944,3840,2160,42,1920,1080,3451,1948,2399,1759.938919,169,179
1060,3396,1902,113,107,12091,-150.2611585,3840,2160,42,1920,1080,3452.5,1955.5,2408,1764.952266,169,179
1061,3396,1909,114,108,12312,-150.058282,3840,2160,42,1920,1080,3453,1963,2416,1769.117859,169,179
1062,3397,1916,114,108,12312,-149.8784418,3840,2160,42,1920,1080,3454,1970,2424,1773.486961,169,179
1063,3398,1923,114,114,12996,-149.6160846,3840,2160,42,1920,1080,3455,1980,2435,1779.38894,169,179
1064,3399,1929,113,114,12882,-149.4578728,3840,2160,42,1920,1080,3455.5,1986,2441.5,1782.861815,169,179
1065,3400,1935,114,108,12312,-149.3994274,3840,2160,42,1920,1080,3457,1989,2446,1785.679143,169,179
1066,3400,1941,114,108,12312,-149.2340038,3840,2160,42,1920,1080,3457,1995,2452,1788.740898,169,179
1067,3401,1946,115,108,12420,-149.1212072,3840,2160,42,1920,1080,3458.5,2000,2458.5,1792.590932,169,179
1068,3403,1951,113,107,12091,-149.0143561,3840,2160,42,1920,1080,3459.5,2004.5,2464,1795.761816,169,179
1069,3403,1956,114,107,12198,-148.8860189,3840,2160,42,1920,1080,3460,2009.5,2469.5,1798.769093,169,179
1070,3403,1959,116,108,12528,-148.8071488,3840,2160,42,1920,1080,3461,2013,2474,1801.435539,169,179
1071,3403,1964,117,107,12519,-148.6931265,3840,2160,42,1920,1080,3461.5,2017.5,2479,1804.197467,169,179
1072,3405,1967,117,108,12636,-148.631285,3840,2160,42,1920,1080,3463.5,2021,2484.5,1807.725989,169,179
1073,3406,1970,118,108,12744,-148.5749348,3840,2160,42,1920,1080,3465,2024,2489,1810.569248,169,179
1074,3406,1973,118,114,13452,-148.4131934,3840,2160,42,1920,1080,3465,2030,2495,1813.704772,169,179
1075,3407,1975,116,108,12528,-148.4401114,3840,2160,42,1920,1080,3465,2029,2494,1813.181182,169,179
1076,3408,1977,118,108,12744,-148.419369,3840,2160,42,1920,1080,3467,2031,2498,1815.932267,169,179
1077,3407,1978,117,108,12636,-148.3676832,3840,2160,42,1920,1080,3465.5,2032,2497.5,1815.178848,169,179
1078,3408,1980,117,108,12636,-148.3305262,3840,2160,42,1920,1080,3466.5,2034,2500.5,1817.079594,169,179
1079,3409,1982,117,107,12519,-148.3068477,3840,2160,42,1920,1080,3467.5,2035.5,2503,1818.718367,169,179
1080,3408,1983,119,108,12852,-148.266657,3840,2160,42,1920,1080,3467.5,2037,2504.5,1819.50687,169,179
1081,3409,1985,118,107,12626,-148.2347863,3840,2160,42,1920,1080,3468,2038.5,2506.5,1820.721354,169,179
1082,3409,1986,118,107,12626,-148.208039,3840,2160,42,1920,1080,3468,2039.5,2507.5,1821.247992,169,179
1083,3409,1987,117,108,12636,-148.1596522,3840,2160,42,1920,1080,3467.5,2041,2508.5,1821.613914,169,179
1084,3409,1989,116,107,12412,-148.1112849,3840,2160,42,1920,1080,3467,2042.5,2509.5,1821.981133,169,179
1085,3409,1990,116,107,12412,-148.0845918,3840,2160,42,1920,1080,3467,2043.5,2510.5,1822.509602,169,179
1086,3410,1991,115,107,12305,-148.0662261,3840,2160,42,1920,1080,3467.5,2044.5,2512,1823.462777,169,179
1087,3410,1992,118,107,12626,-148.0644917,3840,2160,42,1920,1080,3469,2045.5,2514.5,1825.264707,169,179
1088,3409,1993,117,108,12636,-147.9996092,3840,2160,42,1920,1080,3467.5,2047,2514.5,1824.786357,169,179
1089,3411,1994,115,108,12420,-147.9896282,3840,2160,42,1920,1080,3468.5,2048,2516.5,1826.164355,169,179
1090,3411,1995,116,107,12412,-147.9846433,3840,2160,42,1920,1080,3469,2048.5,2517.5,1826.853374,169,179
1091,3411,1996,115,107,12305,-147.9497389,3840,2160,42,1920,1080,3468.5,2049.5,2518,1826.959907,169,179
